,X,Y,OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT
239,-118.00303318,34.1438241870001,32105,91016,MONROVIA,CA,34.143824187,-118.00303318,34.143824187,-118.00303318
240,-117.998804,34.1498120000001,32106,91017,MONROVIA,CA,34.149812,-117.998804,34.149812,-117.998804
241,-118.23129852,34.2114179230001,32107,91020,MONTROSE,CA,34.211417923,-118.23129852,34.211417923,-118.23129852
242,-118.224714,34.2065450000001,32108,91021,MONTROSE,CA,34.206545,-118.224714,34.206545,-118.224714
243,-118.067109,34.2264190000001,32109,91023,MOUNT WILSON,CA,34.226419,-118.067109,34.226419,-118.067109
244,-118.05296701,34.164945414,32110,91024,SIERRA MADRE,CA,34.164945414,-118.05296701,34.164945414,-118.05296701
245,-118.052785,34.160536,32111,91025,SIERRA MADRE,CA,34.160536,-118.052785,34.160536,-118.052785
246,-118.15536468,34.1113228940001,32112,91030,SOUTH PASADENA,CA,34.111322894,-118.15536468,34.111322894,-118.15536468
247,-118.153119,34.1145010000001,32113,91031,SOUTH PASADENA,CA,34.114501,-118.153119,34.114501,-118.153119
248,-118.32301873,34.2603523240001,32114,91040,SUNLAND,CA,34.260352324,-118.32301873,34.260352324,-118.32301873
249,-118.319943,34.2620650000001,32115,91041,SUNLAND,CA,34.262065,-118.319943,34.262065,-118.319943
250,-118.28715291,34.25484185,32116,91042,TUJUNGA,CA,34.25484185,-118.28715291,34.25484185,-118.28715291
251,-118.290929,34.251719,32117,91043,TUJUNGA,CA,34.251719,-118.290929,34.251719,-118.290929
252,-118.240542,34.2117680000001,32118,91046,VERDUGO CITY,CA,34.211768,-118.240542,34.211768,-118.240542
253,-118.029626,34.1412050000001,32119,91066,ARCADIA,CA,34.141205,-118.029626,34.141205,-118.029626
254,-118.0549,34.1272000000001,32120,91077,ARCADIA,CA,34.1272,-118.0549,34.1272,-118.0549
255,-118.13972627,34.1458568480001,32121,91101,PASADENA,CA,34.145856848,-118.13972627,34.145856848,-118.13972627
256,-118.1437,34.1488000000001,32122,91102,PASADENA,CA,34.1488,-118.1437,34.1488,-118.1437
257,-118.15627819,34.1651697290001,32123,91103,PASADENA,CA,34.165169729,-118.15627819,34.165169729,-118.15627819
258,-118.12517221,34.167410782,32124,91104,PASADENA,CA,34.167410782,-118.12517221,34.167410782,-118.12517221
259,-118.16266451,34.137526209,32125,91105,PASADENA,CA,34.137526209,-118.16266451,34.137526209,-118.16266451
260,-118.12849738,34.1425893810001,32126,91106,PASADENA,CA,34.142589381,-118.12849738,34.142589381,-118.12849738
261,-118.09054741,34.150895674,32127,91107,PASADENA,CA,34.150895674,-118.09054741,34.150895674,-118.09054741
262,-118.11288185,34.1207243580001,32128,91108,SAN MARINO,CA,34.120724358,-118.11288185,34.120724358,-118.11288185
263,-118.154657,34.155489,32129,91109,PASADENA,CA,34.155489,-118.154657,34.155489,-118.154657
264,-118.150622,34.1649640000001,32130,91114,PASADENA,CA,34.164964,-118.150622,34.164964,-118.150622
265,-118.151894,34.1357770000001,32131,91115,PASADENA,CA,34.135777,-118.151894,34.135777,-118.151894
266,-118.130286,34.145919,32132,91116,PASADENA,CA,34.145919,-118.130286,34.145919,-118.130286
267,-118.088123,34.146167,32133,91117,PASADENA,CA,34.146167,-118.088123,34.146167,-118.088123
268,-118.092001,34.1265670000001,32134,91118,SAN MARINO,CA,34.126567,-118.092001,34.126567,-118.092001
269,-118.29068051,34.171457585,32135,91201,GLENDALE,CA,34.171457585,-118.29068051,34.171457585,-118.29068051
270,-118.26547599,34.164775063,32136,91202,GLENDALE,CA,34.164775063,-118.26547599,34.164775063,-118.26547599
271,-118.26173666,34.152076117,32137,91203,GLENDALE,CA,34.152076117,-118.26173666,34.152076117,-118.26173666
272,-118.26027415,34.1366886750001,32138,91204,GLENDALE,CA,34.136688675,-118.26027415,34.136688675,-118.26027415
273,-118.24332121,34.1384956740001,32139,91205,GLENDALE,CA,34.138495674,-118.24332121,34.138495674,-118.24332121
274,-118.23593474,34.154756805,32140,91206,GLENDALE,CA,34.154756805,-118.23593474,34.154756805,-118.23593474
275,-118.24715436,34.164865901,32141,91207,GLENDALE,CA,34.164865901,-118.24715436,34.164865901,-118.24715436
276,-118.22867761,34.187849541,32142,91208,GLENDALE,CA,34.187849541,-118.22867761,34.187849541,-118.22867761
277,-118.252019,34.146324,32143,91209,GLENDALE,CA,34.146324,-118.252019,34.146324,-118.252019
278,-118.25590362,34.143920478,32144,91210,GLENDALE,CA,34.143920478,-118.25590362,34.143920478,-118.25590362
279,-118.24711391,34.230943778,32145,91214,LA CRESCENTA,CA,34.230943778,-118.24711391,34.230943778,-118.24711391
280,-118.289914,34.167176,32146,91221,GLENDALE,CA,34.167176,-118.289914,34.167176,-118.289914
281,-118.264367,34.1605870000001,32147,91222,GLENDALE,CA,34.160587,-118.264367,34.160587,-118.264367
282,-118.250777,34.2308540000001,32148,91224,LA CRESCENTA,CA,34.230854,-118.250777,34.230854,-118.250777
283,-118.253907,34.1335080000001,32149,91225,GLENDALE,CA,34.133508,-118.253907,34.133508,-118.253907
284,-118.235052,34.1461870000001,32150,91226,GLENDALE,CA,34.146187,-118.235052,34.146187,-118.235052
285,-118.75814545,34.1467843930001,32151,91301,AGOURA HILLS,CA,34.146784393,-118.75814545,34.146784393,-118.75814545
286,-118.66522923,34.143573438,32152,91302,CALABASAS,CA,34.143573438,-118.66522923,34.143573438,-118.66522923
287,-118.59854821,34.197288879,32153,91303,CANOGA PARK,CA,34.197288879,-118.59854821,34.197288879,-118.59854821
288,-118.61095206,34.2206503250001,32154,91304,CANOGA PARK,CA,34.220650325,-118.61095206,34.220650325,-118.61095206
289,-118.603109,34.201035,32155,91305,CANOGA PARK,CA,34.201035,-118.603109,34.201035,-118.603109
290,-118.57577206,34.208732495,32156,91306,WINNETKA,CA,34.208732495,-118.57577206,34.208732495,-118.57577206
291,-118.64129337,34.197226239,32157,91307,WEST HILLS,CA,34.197226239,-118.64129337,34.197226239,-118.64129337
292,-118.628697,34.200725,32158,91308,WEST HILLS,CA,34.200725,-118.628697,34.200725,-118.628697
293,-118.597557,34.218557,32159,91309,CANOGA PARK,CA,34.218557,-118.597557,34.218557,-118.597557
294,-118.658,34.4431000000001,32160,91310,CASTAIC,CA,34.4431,-118.658,34.4431,-118.658
295,-118.5945724,34.255646299,32161,91311,CHATSWORTH,CA,34.255646299,-118.5945724,34.255646299,-118.5945724
296,-118.600576,34.257216,32162,91313,CHATSWORTH,CA,34.257216,-118.600576,34.257216,-118.600576
297,-118.5183026,34.16826415,32163,91316,ENCINO,CA,34.16826415,-118.5183026,34.16826415,-118.5183026
298,-118.947197,34.1938630000001,32164,91319,NEWBURY PARK,CA,34.193863,-118.947197,34.193863,-118.947197
299,-118.93825874,34.178769544,32165,91320,NEWBURY PARK,CA,34.178769544,-118.93825874,34.178769544,-118.93825874
300,-118.51352364,34.3837536250001,32166,91321,NEWHALL,CA,34.383753625,-118.51352364,34.383753625,-118.51352364
301,-118.55069,34.3791390000001,32167,91322,NEWHALL,CA,34.379139,-118.55069,34.379139,-118.55069
302,-118.54761937,34.2378685680001,32168,91324,NORTHRIDGE,CA,34.237868568,-118.54761937,34.237868568,-118.54761937
303,-118.52031075,34.236870878,32169,91325,NORTHRIDGE,CA,34.236870878,-118.52031075,34.236870878,-118.52031075
304,-118.55500039,34.2783935100001,32170,91326,PORTER RANCH,CA,34.27839351,-118.55500039,34.27839351,-118.55500039
305,-118.552045,34.2752170000001,32171,91327,NORTHRIDGE,CA,34.275217,-118.552045,34.275217,-118.552045
306,-118.5317,34.2465,32172,91328,NORTHRIDGE,CA,34.2465,-118.5317,34.2465,-118.5317
307,-118.52529927,34.24641653,32173,91330,NORTHRIDGE,CA,34.24641653,-118.52529927,34.24641653,-118.52529927
308,-118.42117899,34.2562733090001,32174,91331,PACOIMA,CA,34.256273309,-118.42117899,34.256273309,-118.42117899
309,-118.42752,34.26221,32175,91333,PACOIMA,CA,34.26221,-118.42752,34.26221,-118.42752
310,-118.425555,34.24159,32176,91334,PACOIMA,CA,34.24159,-118.425555,34.24159,-118.425555
311,-118.54042658,34.2007254230001,32177,91335,RESEDA,CA,34.200725423,-118.54042658,34.200725423,-118.54042658
312,-118.536043,34.203475,32178,91337,RESEDA,CA,34.203475,-118.536043,34.203475,-118.536043
313,-118.43633728,34.287556593,32179,91340,SAN FERNANDO,CA,34.287556593,-118.43633728,34.287556593,-118.43633728
314,-118.442645,34.282297,32180,91341,SAN FERNANDO,CA,34.282297,-118.442645,34.282297,-118.442645
315,-118.43437861,34.3058053140001,32181,91342,SYLMAR,CA,34.305805314,-118.43437861,34.305805314,-118.43437861
316,-118.47616606,34.2365671690001,32182,91343,NORTH HILLS,CA,34.236567169,-118.47616606,34.236567169,-118.47616606
317,-118.50033066,34.2761388800001,32183,91344,GRANADA HILLS,CA,34.27613888,-118.50033066,34.27613888,-118.50033066
318,-118.46050623,34.2617628790001,32184,91345,MISSION HILLS,CA,34.261762879,-118.46050623,34.261762879,-118.46050623
319,-118.46721,34.2684170000001,32185,91346,MISSION HILLS,CA,34.268417,-118.46721,34.268417,-118.46721
320,-118.50889261,34.439140733,32186,91350,SANTA CLARITA,CA,34.439140733,-118.50889261,34.439140733,-118.50889261
321,-118.47399285,34.423050684,32187,91351,CANYON COUNTRY,CA,34.423050684,-118.47399285,34.423050684,-118.47399285
322,-118.37420783,34.222751572,32188,91352,SUN VALLEY,CA,34.222751572,-118.37420783,34.222751572,-118.37420783
323,-118.368869,34.217406,32189,91353,SUN VALLEY,CA,34.217406,-118.368869,34.217406,-118.368869
324,-118.55190541,34.450235041,32190,91354,VALENCIA,CA,34.450235041,-118.55190541,34.450235041,-118.55190541
325,-118.55625847,34.404986922,32191,91355,VALENCIA,CA,34.404986922,-118.55625847,34.404986922,-118.55625847
326,-118.54105066,34.168102586,32192,91356,TARZANA,CA,34.168102586,-118.54105066,34.168102586,-118.54105066
327,-118.540717,34.172451,32193,91357,TARZANA,CA,34.172451,-118.540717,34.172451,-118.540717
328,-118.875759,34.182847,32194,91358,THOUSAND OAKS,CA,34.182847,-118.875759,34.182847,-118.875759
329,-118.832086,34.165964,32195,91359,WESTLAKE VILLAGE,CA,34.165964,-118.832086,34.165964,-118.832086
330,-118.87562487,34.2078617540001,32196,91360,THOUSAND OAKS,CA,34.207861754,-118.87562487,34.207861754,-118.87562487
331,-118.83961436,34.14772507,32197,91361,WESTLAKE VILLAGE,CA,34.14772507,-118.83961436,34.14772507,-118.83961436
332,-118.83034374,34.1932065240001,32198,91362,THOUSAND OAKS,CA,34.193206524,-118.83034374,34.193206524,-118.83034374
333,-118.59959151,34.1586915990001,32199,91364,WOODLAND HILLS,CA,34.158691599,-118.59959151,34.158691599,-118.59959151
334,-118.601578,34.18092297,32200,91365,WOODLAND HILLS,CA,34.18092297,-118.601578,34.18092297,-118.601578
335,-118.61063741,34.1786174640001,32201,91367,WOODLAND HILLS,CA,34.178617464,-118.61063741,34.178617464,-118.61063741
336,-118.642334,34.154592,32202,91372,CALABASAS,CA,34.154592,-118.642334,34.154592,-118.642334
337,-118.753861,34.147122,32203,91376,AGOURA HILLS,CA,34.147122,-118.753861,34.147122,-118.753861
338,-118.76938336,34.1802187700001,32204,91377,OAK PARK,CA,34.18021877,-118.76938336,34.18021877,-118.76938336
339,-118.562377,34.421729,32205,91380,SANTA CLARITA,CA,34.421729,-118.562377,34.421729,-118.562377
340,-118.58930547,34.3946205080001,32206,91381,STEVENSON RANCH,CA,34.394620508,-118.58930547,34.394620508,-118.58930547
341,-118.63347096,34.4775933220001,32207,91384,CASTAIC,CA,34.477593322,-118.63347096,34.477593322,-118.63347096
342,-118.561832,34.3912,32208,91385,VALENCIA,CA,34.3912,-118.561832,34.3912,-118.561832
343,-118.452904,34.416385,32209,91386,CANYON COUNTRY,CA,34.416385,-118.452904,34.416385,-118.452904
344,-118.43226076,34.419109007,32210,91387,CANYON COUNTRY,CA,34.419109007,-118.43226076,34.419109007,-118.43226076
345,-118.46027908,34.4877363730001,32211,91390,SANTA CLARITA,CA,34.487736373,-118.46027908,34.487736373,-118.46027908
346,-118.431716,34.3085360000001,32212,91392,SYLMAR,CA,34.308536,-118.431716,34.308536,-118.431716
347,-118.467421,34.2364390000001,32213,91393,NORTH HILLS,CA,34.236439,-118.467421,34.236439,-118.467421
348,-118.525314,34.2648130000001,32214,91394,GRANADA HILLS,CA,34.264813,-118.525314,34.264813,-118.525314
349,-118.465432,34.2572960000001,32215,91395,MISSION HILLS,CA,34.257296,-118.465432,34.257296,-118.465432
350,-118.571034,34.210133,32216,91396,WINNETKA,CA,34.210133,-118.571034,34.210133,-118.571034
351,-118.43362104,34.1796541320001,32217,91401,VAN NUYS,CA,34.179654132,-118.43362104,34.179654132,-118.43362104
352,-118.44808596,34.2266403,32218,91402,PANORAMA CITY,CA,34.2266403,-118.44808596,34.2266403,-118.44808596
353,-118.46003901,34.1533274710001,32219,91403,SHERMAN OAKS,CA,34.153327471,-118.46003901,34.153327471,-118.46003901
354,-118.4487449,34.189175328,32220,91404,VAN NUYS,CA,34.189175328,-118.4487449,34.189175328,-118.4487449
355,-118.44744449,34.199887791,32221,91405,VAN NUYS,CA,34.199887791,-118.44744449,34.199887791,-118.44744449
356,-118.48779805,34.1998799350001,32222,91406,VAN NUYS,CA,34.199879935,-118.48779805,34.199879935,-118.48779805
357,-118.44874588,34.1893132340001,32223,91407,VAN NUYS,CA,34.189313234,-118.44874588,34.189313234,-118.44874588
358,-118.44874545,34.1892534840001,32224,91408,VAN NUYS,CA,34.189253484,-118.44874545,34.189253484,-118.44874545
359,-118.475022,34.201263,32225,91409,VAN NUYS,CA,34.201263,-118.475022,34.201263,-118.475022
360,-118.45881547,34.177892962,32226,91411,VAN NUYS,CA,34.177892962,-118.45881547,34.177892962,-118.45881547
361,-118.447318,34.2247610000001,32227,91412,PANORAMA CITY,CA,34.224761,-118.447318,34.224761,-118.447318
362,-118.4572,34.1608000000001,32228,91413,SHERMAN OAKS,CA,34.1608,-118.4572,34.1608,-118.4572
363,-118.518763,34.176182,32229,91416,ENCINO,CA,34.176182,-118.518763,34.176182,-118.518763
364,-118.4327842,34.153503345,32230,91423,SHERMAN OAKS,CA,34.153503345,-118.4327842,34.153503345,-118.4327842
365,-118.501061,34.1601440000001,32231,91426,ENCINO,CA,34.160144,-118.501061,34.160144,-118.501061
366,-118.48920823,34.151623564,32232,91436,ENCINO,CA,34.151623564,-118.48920823,34.151623564,-118.48920823
367,-118.30181556,34.186344682,32233,91501,BURBANK,CA,34.186344682,-118.30181556,34.186344682,-118.30181556
368,-118.30692155,34.1763677590001,32234,91502,BURBANK,CA,34.176367759,-118.30692155,34.176367759,-118.30692155
369,-118.30936,34.1802900000001,32235,91503,BURBANK,CA,34.18029,-118.30936,34.18029,-118.30936
370,-118.32964911,34.200012975,32236,91504,BURBANK,CA,34.200012975,-118.32964911,34.200012975,-118.32964911
371,-118.34459578,34.167811955,32237,91505,BURBANK,CA,34.167811955,-118.34459578,34.167811955,-118.34459578
372,-118.32302492,34.171129707,32238,91506,BURBANK,CA,34.171129707,-118.32302492,34.171129707,-118.32302492
373,-118.349048,34.1880150000001,32239,91507,BURBANK,CA,34.188015,-118.349048,34.188015,-118.349048
374,-118.30936,34.1802900000001,32240,91508,BURBANK,CA,34.18029,-118.30936,34.18029,-118.30936
375,-118.349048,34.1880150000001,32241,91510,BURBANK,CA,34.188015,-118.349048,34.188015,-118.349048
376,-118.37273562,34.1672438530001,32242,91601,NORTH HOLLYWOOD,CA,34.167243853,-118.37273562,34.167243853,-118.37273562
377,-118.36906451,34.151659018,32243,91602,NORTH HOLLYWOOD,CA,34.151659018,-118.36906451,34.151659018,-118.36906451
378,-118.377376,34.168122,32244,91603,NORTH HOLLYWOOD,CA,34.168122,-118.377376,34.168122,-118.377376
379,-118.39249838,34.1441578220001,32245,91604,STUDIO CITY,CA,34.144157822,-118.39249838,34.144157822,-118.39249838
380,-118.40098846,34.2056484660001,32246,91605,NORTH HOLLYWOOD,CA,34.205648466,-118.40098846,34.205648466,-118.40098846
381,-118.38747081,34.186653671,32247,91606,NORTH HOLLYWOOD,CA,34.186653671,-118.38747081,34.186653671,-118.38747081
382,-118.39959276,34.166633598,32248,91607,VALLEY VILLAGE,CA,34.166633598,-118.39959276,34.166633598,-118.39959276
383,-118.387797,34.189577,32249,91609,NORTH HOLLYWOOD,CA,34.189577,-118.387797,34.189577,-118.387797
384,-118.350273,34.1522210000001,32250,91610,TOLUCA LAKE,CA,34.152221,-118.350273,34.152221,-118.350273
385,-118.394624,34.141917,32251,91614,STUDIO CITY,CA,34.141917,-118.394624,34.141917,-118.394624
386,-118.396535,34.1986150000001,32252,91615,NORTH HOLLYWOOD,CA,34.198615,-118.396535,34.198615,-118.396535
387,-118.404605,34.1648650000001,32253,91617,VALLEY VILLAGE,CA,34.164865,-118.404605,34.164865,-118.404605
388,-117.5927132,34.132659872,32254,91701,RANCHO CUCAMONGA,CA,34.132659872,-117.5927132,34.132659872,-117.5927132
389,-117.90400513,34.128120622,32255,91702,AZUSA,CA,34.128120622,-117.90400513,34.128120622,-117.90400513
390,-117.96918155,34.0841054630001,32256,91706,BALDWIN PARK,CA,34.084105463,-117.96918155,34.084105463,-117.96918155
391,-117.63808664,33.9745011730001,32257,91708,CHINO,CA,33.974501173,-117.63808664,33.974501173,-117.63808664
392,-117.72326941,33.975673177,32258,91709,CHINO HILLS,CA,33.975673177,-117.72326941,33.975673177,-117.72326941
393,-117.68581897,34.018023688,32259,91710,CHINO,CA,34.018023688,-117.68581897,34.018023688,-117.68581897
394,-117.71987378,34.1079363600001,32260,91711,CLAREMONT,CA,34.10793636,-117.71987378,34.10793636,-117.71987378
395,-117.9625,34.0170000000001,32261,91715,CITY OF INDUSTRY,CA,34.017,-117.9625,34.017,-117.9625
396,-117.90674364,34.096489526,32262,91722,COVINA,CA,34.096489526,-117.90674364,34.096489526,-117.90674364
397,-117.88645796,34.0850393850001,32263,91723,COVINA,CA,34.085039385,-117.88645796,34.085039385,-117.88645796
398,-117.85755091,34.0933551150001,32264,91724,COVINA,CA,34.093355115,-117.85755091,34.093355115,-117.85755091
399,-117.566256,34.099137,32265,91729,RANCHO CUCAMONGA,CA,34.099137,-117.566256,34.099137,-117.566256
400,-117.58444644,34.1055263600001,32266,91730,RANCHO CUCAMONGA,CA,34.10552636,-117.58444644,34.10552636,-117.58444644
401,-118.03795321,34.07945991,32267,91731,EL MONTE,CA,34.07945991,-118.03795321,34.07945991,-118.03795321
402,-118.01529753,34.071936846,32268,91732,EL MONTE,CA,34.071936846,-118.01529753,34.071936846,-118.01529753
403,-118.04493639,34.055215273,32269,91733,SOUTH EL MONTE,CA,34.055215273,-118.04493639,34.055215273,-118.04493639
404,-118.0378,34.0736000000001,32270,91734,EL MONTE,CA,34.0736,-118.0378,34.0736,-118.0378
405,-117.57924855,34.1444493490001,32271,91737,RANCHO CUCAMONGA,CA,34.144449349,-117.57924855,34.144449349,-117.57924855
406,-117.5257462,34.1280998770001,32272,91739,RANCHO CUCAMONGA,CA,34.128099877,-117.5257462,34.128099877,-117.5257462
407,-117.85830453,34.120503963,32273,91740,GLENDORA,CA,34.120503963,-117.85830453,34.120503963,-117.85830453
408,-117.85633578,34.1388767980001,32274,91741,GLENDORA,CA,34.138876798,-117.85633578,34.138876798,-117.85633578
409,-117.5588,34.0480000000001,32275,91743,GUASTI,CA,34.048,-117.5588,34.048,-117.5588
410,-117.93853348,34.030859938,32276,91744,LA PUENTE,CA,34.030859938,-117.93853348,34.030859938,-117.93853348
411,-117.96598447,33.9973144680001,32277,91745,HACIENDA HEIGHTS,CA,33.997314468,-117.96598447,33.997314468,-117.96598447
412,-117.98363396,34.0490598270001,32278,91746,LA PUENTE,CA,34.049059827,-117.98363396,34.049059827,-117.98363396
413,-117.9538,34.0348000000001,32279,91747,LA PUENTE,CA,34.0348,-117.9538,34.0348,-117.9538
414,-117.89746105,33.9817334260001,32280,91748,ROWLAND HEIGHTS,CA,33.981733426,-117.89746105,33.981733426,-117.89746105
415,-117.76924091,34.114672152,32281,91750,LA VERNE,CA,34.114672152,-117.76924091,34.114672152,-117.76924091
416,-117.53323887,33.988731095,32282,91752,MIRA LOMA,CA,33.988731095,-117.53323887,33.988731095,-117.53323887
417,-118.13799128,34.0527035970001,32283,91754,MONTEREY PARK,CA,34.052703597,-118.13799128,34.052703597,-118.13799128
